Order ID,Kode Minuman,Jumlah,Tanggal Order,Harga Satuan,Ukuran
O00191,P002,3,3/21/2024,5000,Small
O00191,P004,2,12/28/2024,10000,Large
O00191,P005,5,11/30/2024,10000,Large
O00192,P008,9,5/20/2024,12000,Regular
O00192,P005,8,7/29/2024,10000,Large
O00192,P007,3,7/23/2024,14000,Large
O00192,P008,3,4/22/2024,10000,Small
O00193,P007,9,7/27/2024,12000,Regular
O00193,P005,5,7/23/2024,6000,Small
O00194,P005,2,9/3/2024,8000,Regular
O00194,P005,10,1/30/2024,10000,Large
O00194,P001,7,1/22/2024,5000,Regular
O00194,P008,10,1/13/2024,10000,Small
O00194,P006,10,3/19/2024,14000,Large
O00194,P003,3,3/30/2024,8000,Regular
O00194,P004,4,12/15/2024,8000,Regular
O00195,P002,7,1/7/2024,9000,Large
O00195,P003,6,11/8/2024,8000,Regular
O00195,P004,6,11/10/2024,10000,Large
O00195,P004,8,11/22/2024,8000,Regular
O00196,P007,9,6/2/2024,14000,Large
O00196,P001,7,3/2/2024,5000,Regular
O00196,P002,3,12/15/2024,7000,Regular
O00196,P001,7,8/27/2024,7000,Large
O00197,P008,6,7/8/2024,10000,Small
O00198,P008,3,10/26/2024,12000,Regular
O00198,P001,10,11/12/2024,3000,Small
O00198,P007,3,3/2/2024,12000,Regular
O00198,P002,2,2/15/2024,5000,Small
O00198,P007,1,11/26/2024,10000,Small
O00198,P004,3,9/22/2024,8000,Regular
O00199,P005,3,12/28/2024,6000,Small
O00199,P001,5,12/22/2024,5000,Regular
O00199,P001,9,12/6/2024,5000,Regular
O00200,P003,7,10/17/2024,6000,Small
O00201,P005,9,1/1/2024,8000,Regular
O00201,P006,7,3/2/2024,12000,Regular
O00201,P008,10,10/17/2024,12000,Regular
O00201,P003,8,12/16/2024,10000,Large
O00201,P003,1,3/6/2024,10000,Large
O00202,P002,9,4/19/2024,5000,Small
O00202,P005,2,2/8/2024,10000,Large
O00202,P001,7,5/2/2024,7000,Large
O00202,P006,9,10/9/2024,14000,Large
O00202,P003,8,8/19/2024,10000,Large
O00203,P005,10,5/27/2024,10000,Large
O00203,P004,2,2/12/2024,10000,Large
O00203,P008,3,11/27/2024,14000,Large
O00203,P003,1,8/30/2024,8000,Regular
O00204,P002,1,10/8/2024,7000,Regular
O00205,P004,6,10/29/2024,8000,Regular
O00205,P001,6,4/19/2024,7000,Large
O00205,P003,10,2/22/2024,8000,Regular
O00206,P004,10,10/4/2024,6000,Small
O00206,P005,3,10/16/2024,10000,Large
O00206,P003,10,9/23/2024,6000,Small
O00206,P001,4,1/29/2024,3000,Small
O00206,P002,3,2/7/2024,9000,Large
O00207,P003,4,2/2/2024,10000,Large
O00207,P004,6,6/28/2024,10000,Large
O00208,P001,5,12/12/2024,5000,Regular
O00208,P004,1,4/28/2024,6000,Small
O00208,P005,7,7/1/2024,10000,Large
O00208,P005,4,9/14/2024,10000,Large
O00208,P003,3,5/8/2024,6000,Small
O00209,P001,7,4/4/2024,3000,Small
O00209,P003,2,6/19/2024,8000,Regular
O00210,P001,6,5/25/2024,3000,Small
O00210,P002,9,8/15/2024,5000,Small
O00210,P003,3,8/27/2024,8000,Regular
O00210,P008,9,4/21/2024,10000,Small
O00210,P008,8,7/8/2024,12000,Regular
O00211,P001,7,2/1/2024,7000,Large
O00211,P002,8,5/14/2024,9000,Large
O00211,P002,8,10/29/2024,7000,Regular
O00212,P006,9,1/7/2024,10000,Small
O00212,P001,4,1/24/2024,3000,Small
O00213,P008,1,3/1/2024,10000,Small
O00213,P003,10,8/15/2024,8000,Regular
O00213,P006,7,10/28/2024,12000,Regular
O00213,P003,6,2/16/2024,8000,Regular
O00214,P007,9,5/7/2024,10000,Small
O00214,P001,3,10/24/2024,5000,Regular
O00214,P004,2,4/9/2024,10000,Large
O00214,P008,10,4/29/2024,14000,Large
O00215,P004,5,11/2/2024,6000,Small
O00215,P007,2,12/23/2024,12000,Regular
O00215,P003,1,8/29/2024,6000,Small
O00216,P001,3,1/28/2024,5000,Regular
O00216,P001,3,1/31/2024,5000,Regular
O00216,P008,5,7/26/2024,10000,Small
O00216,P005,9,8/10/2024,6000,Small
O00216,P002,2,1/29/2024,9000,Large
O00217,P003,3,1/22/2024,8000,Regular
O00217,P003,8,9/1/2024,8000,Regular
O00217,P006,7,8/26/2024,12000,Regular
O00217,P002,1,2/28/2024,9000,Large
O00217,P007,5,12/24/2024,14000,Large
O00218,P004,1,7/3/2024,8000,Regular
O00218,P005,9,7/10/2024,6000,Small
O00218,P008,4,4/24/2024,12000,Regular
O00218,P003,9,12/28/2024,6000,Small
O00218,P005,7,6/22/2024,6000,Small
O00219,P003,6,11/6/2024,6000,Small
O00219,P008,4,4/18/2024,14000,Large
O00220,P008,10,8/7/2024,12000,Regular
O00220,P005,2,10/15/2024,8000,Regular
O00220,P006,4,9/15/2024,10000,Small
O00221,P006,6,4/16/2024,12000,Regular
O00221,P006,3,2/14/2024,12000,Regular
O00222,P005,3,5/22/2024,6000,Small
O00223,P003,6,12/26/2024,8000,Regular
O00223,P007,4,8/29/2024,14000,Large
O00224,P003,7,8/2/2024,10000,Large
O00224,P003,8,7/8/2024,10000,Large
O00225,P006,2,4/23/2024,14000,Large
O00225,P008,9,6/24/2024,14000,Large
O00225,P008,9,11/29/2024,10000,Small
O00226,P002,9,4/23/2024,7000,Regular
O00226,P002,9,6/28/2024,5000,Small
O00226,P008,3,2/17/2024,14000,Large
O00227,P008,1,5/28/2024,14000,Large
O00227,P005,1,8/30/2024,6000,Small
O00227,P003,5,2/21/2024,10000,Large
O00227,P002,10,10/9/2024,7000,Regular
O00227,P001,1,10/12/2024,7000,Large
O00227,P001,7,4/15/2024,3000,Small
O00228,P004,1,7/17/2024,10000,Large
O00228,P007,9,2/24/2024,10000,Small
O00229,P002,1,5/3/2024,9000,Large
O00230,P005,2,12/4/2024,6000,Small
O00230,P005,2,4/25/2024,10000,Large
O00230,P007,10,11/9/2024,14000,Large
O00230,P001,4,12/7/2024,5000,Regular
O00231,P002,5,9/16/2024,9000,Large
O00231,P001,7,3/10/2024,3000,Small
O00231,P006,7,7/12/2024,10000,Small
O00231,P002,10,2/7/2024,9000,Large
O00232,P004,2,3/4/2024,8000,Regular
O00232,P006,10,8/23/2024,10000,Small
O00232,P007,5,2/13/2024,10000,Small
O00233,P005,1,2/3/2024,6000,Small
O00233,P005,8,5/14/2024,8000,Regular
O00233,P004,2,11/10/2024,6000,Small
O00233,P008,10,10/29/2024,10000,Small
O00234,P003,7,8/4/2024,6000,Small
O00235,P004,6,3/20/2024,8000,Regular
O00235,P004,7,2/21/2024,8000,Regular
O00235,P003,8,7/21/2024,8000,Regular
O00235,P001,8,12/27/2024,5000,Regular
O00235,P004,4,10/19/2024,8000,Regular
O00235,P004,7,9/28/2024,6000,Small
O00236,P005,7,3/9/2024,6000,Small
O00236,P001,1,12/4/2024,7000,Large
O00236,P003,4,10/18/2024,6000,Small
O00237,P008,6,1/10/2024,10000,Small
O00237,P002,4,9/9/2024,9000,Large
O00238,P007,6,9/17/2024,12000,Regular
O00238,P007,8,4/28/2024,10000,Small
O00238,P003,8,3/10/2024,10000,Large
O00239,P001,6,9/2/2024,5000,Regular
O00239,P007,10,5/7/2024,14000,Large
O00239,P008,8,12/19/2024,10000,Small
O00242,P004,2,12/3/2024,6000,Small
O00242,P002,1,9/2/2024,5000,Small
O00242,P007,10,1/25/2024,12000,Regular
O00242,P007,6,6/8/2024,14000,Large
O00242,P006,7,3/17/2024,14000,Large
O00242,P005,2,7/12/2024,6000,Small
O00242,P002,9,11/27/2024,7000,Regular
O00243,P004,8,1/26/2024,6000,Small
O00243,P005,9,9/14/2024,6000,Small
O00244,P002,6,9/14/2024,7000,Regular
O00244,P001,1,11/11/2024,3000,Small
O00245,P005,10,6/11/2024,8000,Regular
O00245,P005,6,11/18/2024,8000,Regular
O00245,P005,1,4/9/2024,10000,Large
O00245,P007,8,1/13/2024,14000,Large
O00245,P003,5,3/13/2024,6000,Small
O00246,P006,3,4/30/2024,12000,Regular
O00246,P004,9,7/20/2024,10000,Large
O00246,P008,5,7/27/2024,10000,Small
O00247,P004,2,10/5/2024,8000,Regular
O00247,P003,3,11/7/2024,6000,Small
O00247,P004,10,1/13/2024,6000,Small
O00247,P004,7,7/22/2024,8000,Regular
O00248,P005,4,1/15/2024,10000,Large
O00248,P004,2,12/25/2024,10000,Large
O00249,P001,3,3/2/2024,5000,Regular
O00249,P004,5,9/12/2024,10000,Large
O00250,P005,4,8/7/2024,10000,Large
O00250,P004,3,10/24/2024,10000,Large
O00250,P002,7,12/15/2024,9000,Large
O00250,P008,1,1/16/2024,14000,Large
O00251,P005,2,1/26/2024,8000,Regular
O00251,P007,10,2/22/2024,14000,Large
O00251,P003,4,1/1/2024,8000,Regular
O00253,P007,2,7/16/2024,14000,Large
O00253,P001,2,5/19/2024,7000,Large
O00253,P007,5,8/20/2024,12000,Regular
O00253,P002,10,9/12/2024,5000,Small
O00254,P002,2,8/15/2024,9000,Large
O00254,P003,2,11/17/2024,10000,Large
O00254,P004,8,12/10/2024,8000,Regular
O00254,P007,7,3/29/2024,10000,Small
O00254,P006,9,2/24/2024,14000,Large
O00254,P003,5,11/22/2024,6000,Small
O00256,P007,4,7/26/2024,12000,Regular
O00256,P005,5,3/24/2024,6000,Small
O00256,P004,7,3/29/2024,8000,Regular
O00257,P001,4,12/4/2024,7000,Large
O00258,P003,6,6/25/2024,8000,Regular
O00258,P007,1,3/24/2024,14000,Large
O00258,P001,2,5/18/2024,3000,Small
O00259,P003,1,1/3/2024,8000,Regular
O00259,P008,6,9/2/2024,10000,Small
O00259,P004,8,5/28/2024,8000,Regular
O00260,P006,3,5/22/2024,12000,Regular
O00260,P002,2,9/5/2024,5000,Small
O00261,P007,7,1/3/2024,12000,Regular
O00261,P002,10,3/20/2024,7000,Regular
O00261,P003,4,11/3/2024,8000,Regular
O00261,P002,8,11/1/2024,5000,Small
O00261,P002,7,6/6/2024,7000,Regular
O00262,P003,2,11/3/2024,8000,Regular
O00262,P001,10,11/2/2024,5000,Regular
O00262,P002,5,4/1/2024,9000,Large
O00262,P007,7,4/16/2024,10000,Small
O00262,P005,9,2/10/2024,10000,Large
O00263,P001,9,10/29/2024,3000,Small
O00263,P003,4,4/8/2024,6000,Small
O00263,P002,7,1/15/2024,5000,Small
O00264,P008,5,7/14/2024,12000,Regular
O00264,P002,1,8/15/2024,7000,Regular
O00265,P001,7,4/30/2024,5000,Regular
O00265,P005,6,2/4/2024,8000,Regular
O00265,P008,4,3/27/2024,12000,Regular
O00266,P007,1,6/19/2024,12000,Regular
O00266,P007,2,6/2/2024,12000,Regular
O00266,P005,1,11/13/2024,10000,Large
O00267,P001,7,2/27/2024,7000,Large
O00267,P005,7,6/20/2024,10000,Large
O00267,P004,8,6/11/2024,8000,Regular
O00268,P002,7,2/15/2024,5000,Small
O00268,P008,5,10/4/2024,12000,Regular
O00268,P007,1,10/13/2024,12000,Regular
O00268,P004,3,1/20/2024,10000,Large
O00268,P004,3,3/7/2024,10000,Large
O00269,P007,5,5/1/2024,10000,Small
O00269,P006,8,7/12/2024,10000,Small
O00270,P004,5,3/21/2024,8000,Regular
O00270,P004,1,12/9/2024,6000,Small
O00270,P006,10,12/29/2024,14000,Large
O00270,P006,1,2/28/2024,12000,Regular
O00270,P002,8,11/5/2024,7000,Regular
O00271,P008,9,2/17/2024,12000,Regular
O00272,P008,8,9/9/2024,14000,Large
O00272,P001,4,7/13/2024,3000,Small
O00272,P002,6,12/27/2024,5000,Small
O00272,P006,4,10/16/2024,12000,Regular
O00273,P007,5,10/13/2024,14000,Large
O00273,P006,2,4/1/2024,10000,Small
O00273,P003,4,6/5/2024,10000,Large
O00273,P004,8,8/23/2024,8000,Regular
O00274,P008,6,2/3/2024,14000,Large
O00274,P005,7,7/25/2024,10000,Large
O00274,P008,9,6/23/2024,12000,Regular
O00274,P005,7,10/17/2024,8000,Regular
O00275,P004,6,3/20/2024,10000,Large
O00275,P002,2,5/3/2024,9000,Large
O00276,P002,5,3/17/2024,7000,Regular
O00277,P005,4,10/14/2024,6000,Small
O00277,P004,8,5/17/2024,6000,Small
O00277,P008,8,1/30/2024,14000,Large
O00277,P006,1,6/29/2024,12000,Regular
O00277,P002,8,12/8/2024,7000,Regular
O00277,P004,6,9/29/2024,10000,Large
O00277,P001,5,5/24/2024,7000,Large
O00277,P002,7,3/17/2024,5000,Small
O00278,P006,3,8/12/2024,14000,Large
O00278,P007,2,9/8/2024,14000,Large
O00278,P006,2,6/30/2024,12000,Regular
O00279,P002,3,1/3/2024,9000,Large
O00279,P004,5,6/12/2024,10000,Large
O00279,P002,3,3/12/2024,5000,Small
O00280,P001,5,10/22/2024,7000,Large
O00280,P002,9,7/7/2024,7000,Regular
O00281,P001,3,5/1/2024,5000,Regular
O00281,P006,8,6/10/2024,10000,Small
O00282,P004,5,6/14/2024,6000,Small
O00282,P003,6,10/3/2024,10000,Large
O00283,P005,9,3/4/2024,10000,Large
O00283,P005,2,10/28/2024,10000,Large
O00283,P004,8,10/6/2024,10000,Large
O00283,P001,2,11/3/2024,3000,Small
O00283,P007,6,2/15/2024,12000,Regular
O00284,P008,7,12/17/2024,12000,Regular
O00284,P008,2,3/5/2024,14000,Large
O00284,P002,3,8/30/2024,9000,Large
O00285,P006,7,1/27/2024,10000,Small
O00285,P004,3,11/27/2024,10000,Large
O00285,P006,5,12/14/2024,14000,Large
O00285,P006,4,12/12/2024,12000,Regular
O00286,P008,5,10/22/2024,12000,Regular
O00286,P008,8,2/4/2024,12000,Regular
O00286,P003,5,5/20/2024,6000,Small
O00287,P004,7,12/28/2024,10000,Large
O00287,P007,2,3/7/2024,10000,Small
O00287,P008,6,11/5/2024,12000,Regular
O00287,P002,2,9/29/2024,9000,Large
O00288,P007,1,12/4/2024,12000,Regular
O00288,P001,4,4/13/2024,3000,Small
O00289,P004,7,2/5/2024,8000,Regular
O00289,P004,7,6/24/2024,8000,Regular
O00289,P008,2,5/3/2024,10000,Small
O00289,P007,2,1/31/2024,12000,Regular
O00289,P004,3,6/21/2024,10000,Large
O00289,P006,6,3/9/2024,14000,Large
O00290,P007,3,2/9/2024,10000,Small
O00291,P003,4,8/16/2024,8000,Regular
O00291,P005,7,6/28/2024,10000,Large
O00292,P007,10,10/6/2024,10000,Small
O00293,P006,2,3/17/2024,12000,Regular
O00293,P003,8,11/24/2024,10000,Large
O00294,P005,2,4/27/2024,6000,Small
O00294,P006,7,6/27/2024,14000,Large
O00295,P008,7,7/25/2024,12000,Regular
O00295,P005,2,5/1/2024,8000,Regular
O00295,P005,6,8/6/2024,6000,Small
O00295,P006,1,5/11/2024,10000,Small
O00295,P007,2,8/22/2024,14000,Large
O00296,P008,1,2/17/2024,12000,Regular
O00296,P008,10,7/13/2024,10000,Small
O00296,P004,1,12/10/2024,6000,Small
O00296,P007,5,10/22/2024,12000,Regular
O00296,P005,5,5/23/2024,6000,Small
O00298,P008,1,5/23/2024,12000,Regular
O00299,P005,7,8/25/2024,6000,Small
O00299,P006,9,7/1/2024,14000,Large
O00300,P003,5,8/31/2024,10000,Large
O00300,P007,9,8/14/2024,12000,Regular
O00301,P008,6,10/25/2024,10000,Small
O00301,P006,5,10/1/2024,10000,Small
O00302,P001,5,1/15/2024,7000,Large
O00302,P006,4,11/24/2024,12000,Regular
O00302,P006,9,8/25/2024,12000,Regular
O00302,P004,4,6/15/2024,8000,Regular
O00302,P007,1,12/25/2024,12000,Regular
O00302,P004,10,3/28/2024,6000,Small
O00303,P004,9,9/1/2024,6000,Small
O00303,P008,10,12/25/2024,14000,Large
O00303,P002,8,3/7/2024,9000,Large
O00303,P005,2,10/6/2024,6000,Small
O00304,P008,6,2/15/2024,10000,Small
O00305,P002,9,9/26/2024,9000,Large
O00305,P004,3,3/27/2024,8000,Regular
O00305,P003,7,7/29/2024,10000,Large
O00305,P008,2,9/24/2024,14000,Large
O00305,P005,9,3/2/2024,10000,Large
O00305,P003,10,7/2/2024,8000,Regular
O00306,P004,5,6/20/2024,8000,Regular
O00306,P007,6,4/25/2024,14000,Large
O00307,P004,4,11/27/2024,6000,Small
O00307,P003,8,12/21/2024,10000,Large
O00307,P006,4,5/29/2024,14000,Large
O00307,P007,9,4/15/2024,10000,Small
O00308,P004,3,11/28/2024,8000,Regular
O00308,P008,9,10/26/2024,10000,Small
O00309,P001,6,7/13/2024,7000,Large
O00310,P008,9,9/21/2024,12000,Regular
O00311,P002,10,1/4/2024,9000,Large
O00311,P006,7,1/11/2024,12000,Regular
O00311,P007,8,3/22/2024,14000,Large
O00311,P005,8,2/22/2024,10000,Large
O00311,P006,10,4/27/2024,14000,Large
O00312,P007,1,12/22/2024,12000,Regular
O00312,P001,1,5/23/2024,3000,Small
O00312,P006,9,5/20/2024,14000,Large
O00313,P007,4,1/19/2024,14000,Large
O00313,P006,9,4/1/2024,10000,Small
O00313,P005,6,8/11/2024,10000,Large
O00313,P007,4,4/28/2024,12000,Regular
O00313,P005,1,9/17/2024,6000,Small
O00314,P006,3,4/19/2024,12000,Regular
O00314,P005,4,8/4/2024,10000,Large
O00314,P001,1,6/4/2024,3000,Small
O00314,P003,8,9/12/2024,10000,Large
O00314,P002,5,10/4/2024,5000,Small
O00315,P002,10,2/21/2024,5000,Small
O00315,P001,2,5/23/2024,7000,Large
O00316,P003,10,10/22/2024,10000,Large
O00317,P003,1,2/20/2024,10000,Large
O00317,P004,1,11/25/2024,8000,Regular
O00318,P006,9,9/28/2024,12000,Regular
O00318,P001,5,9/30/2024,5000,Regular
O00318,P002,10,12/27/2024,7000,Regular
O00318,P003,4,9/5/2024,8000,Regular
O00318,P003,7,6/12/2024,10000,Large
O00318,P003,10,11/26/2024,10000,Large
O00319,P001,1,6/16/2024,3000,Small
O00320,P003,6,7/28/2024,6000,Small
O00320,P005,10,2/24/2024,8000,Regular
O00320,P007,1,4/25/2024,10000,Small
O00321,P001,10,11/29/2024,5000,Regular
O00321,P003,7,9/14/2024,6000,Small
O00321,P002,3,6/16/2024,9000,Large
O00321,P001,6,10/3/2024,7000,Large
O00322,P003,6,1/6/2024,8000,Regular
O00322,P003,9,6/12/2024,6000,Small
O00322,P007,4,6/7/2024,12000,Regular
O00323,P006,8,2/23/2024,14000,Large
O00324,P001,7,8/1/2024,5000,Regular
O00324,P005,6,10/11/2024,10000,Large
O00324,P007,5,2/1/2024,10000,Small
O00324,P003,2,2/14/2024,6000,Small
O00325,P004,7,12/2/2024,6000,Small
O00325,P008,6,8/12/2024,12000,Regular
O00326,P004,4,12/17/2024,8000,Regular
O00326,P008,7,6/5/2024,14000,Large
O00327,P007,8,7/14/2024,10000,Small
O00327,P004,4,2/5/2024,8000,Regular
O00327,P005,4,4/2/2024,6000,Small
O00327,P006,2,6/15/2024,12000,Regular
O00328,P004,4,5/15/2024,6000,Small
O00328,P002,8,11/18/2024,5000,Small
O00328,P002,5,7/10/2024,7000,Regular
O00329,P005,8,9/23/2024,8000,Regular
O00329,P006,10,12/13/2024,12000,Regular
O00329,P004,2,5/14/2024,8000,Regular
O00329,P003,8,4/8/2024,6000,Small
O00330,P001,2,12/19/2024,5000,Regular
O00330,P004,9,9/24/2024,6000,Small
O00330,P002,2,12/7/2024,5000,Small
O00331,P005,8,10/1/2024,6000,Small
O00331,P008,7,7/10/2024,14000,Large
O00331,P007,5,10/8/2024,10000,Small
O00331,P002,8,3/25/2024,5000,Small
O00331,P004,8,7/15/2024,10000,Large
O00331,P004,3,1/15/2024,6000,Small
O00332,P006,9,2/2/2024,12000,Regular
O00332,P005,8,5/15/2024,10000,Large
O00333,P005,4,9/6/2024,6000,Small
O00333,P008,7,9/22/2024,10000,Small
O00334,P002,1,1/25/2024,9000,Large
O00334,P003,5,9/16/2024,10000,Large
O00334,P002,3,1/15/2024,7000,Regular
O00334,P002,7,9/9/2024,7000,Regular
O00335,P003,3,12/1/2024,8000,Regular
O00335,P002,10,10/6/2024,9000,Large
O00335,P005,7,7/5/2024,6000,Small
O00335,P007,3,2/13/2024,14000,Large
O00336,P008,4,6/23/2024,12000,Regular
O00336,P006,1,2/19/2024,14000,Large
O00336,P003,7,12/13/2024,8000,Regular
O00336,P002,1,3/4/2024,7000,Regular
O00336,P006,2,12/15/2024,12000,Regular
O00336,P005,3,1/30/2024,8000,Regular
O00337,P002,4,5/16/2024,5000,Small
O00337,P006,8,4/19/2024,12000,Regular
O00337,P003,3,5/4/2024,8000,Regular
O00338,P006,5,3/23/2024,10000,Small
O00338,P005,5,10/27/2024,10000,Large
O00338,P007,5,10/1/2024,10000,Small
O00338,P005,3,10/11/2024,8000,Regular
O00338,P003,7,12/20/2024,10000,Large
O00338,P002,2,2/9/2024,9000,Large
O00338,P004,7,9/8/2024,6000,Small
O00338,P004,9,11/24/2024,10000,Large
O00339,P001,7,12/10/2024,5000,Regular
O00339,P005,10,5/18/2024,6000,Small
O00339,P008,9,6/30/2024,14000,Large
O00339,P004,7,2/25/2024,8000,Regular
O00339,P001,2,7/4/2024,5000,Regular
O00340,P006,2,12/17/2024,10000,Small
O00340,P008,9,5/3/2024,12000,Regular
O00341,P008,7,7/28/2024,14000,Large
O00341,P001,9,2/25/2024,5000,Regular
O00341,P002,4,5/23/2024,9000,Large
O00341,P005,5,10/31/2024,10000,Large
O00342,P003,10,11/3/2024,8000,Regular
O00342,P006,4,1/11/2024,12000,Regular
O00342,P007,7,12/19/2024,14000,Large
O00342,P006,10,10/26/2024,10000,Small
O00342,P001,3,6/12/2024,5000,Regular
O00343,P001,9,4/6/2024,7000,Large
O00343,P002,10,6/17/2024,9000,Large
O00343,P003,10,2/27/2024,8000,Regular
O00344,P004,8,7/13/2024,6000,Small
O00344,P003,2,3/28/2024,8000,Regular
O00345,P001,6,5/13/2024,3000,Small
O00345,P006,2,1/2/2024,12000,Regular
O00346,P008,3,7/28/2024,10000,Small
O00346,P002,2,1/22/2024,7000,Regular
O00346,P008,1,2/28/2024,14000,Large
O00347,P001,4,9/22/2024,7000,Large
O00347,P008,2,11/25/2024,14000,Large
O00348,P007,7,10/9/2024,12000,Regular
O00348,P002,9,6/15/2024,5000,Small
O00348,P005,4,2/21/2024,8000,Regular
O00348,P008,9,3/17/2024,12000,Regular
O00349,P003,1,6/24/2024,10000,Large
O00349,P001,10,3/5/2024,5000,Regular
O00349,P006,3,7/22/2024,14000,Large
O00350,P006,5,4/2/2024,12000,Regular
O00350,P007,8,9/21/2024,14000,Large
O00350,P001,3,11/26/2024,7000,Large
O00350,P001,7,8/3/2024,3000,Small
O00351,P006,6,10/28/2024,12000,Regular
O00351,P004,10,4/10/2024,6000,Small
O00353,P002,10,7/19/2024,7000,Regular
O00353,P007,10,2/17/2024,10000,Small
O00353,P001,9,11/14/2024,5000,Regular
O00353,P001,7,10/17/2024,5000,Regular
O00354,P003,9,3/31/2024,6000,Small
O00354,P008,10,9/24/2024,12000,Regular
O00354,P006,10,7/7/2024,10000,Small
O00356,P005,2,10/21/2024,10000,Large
O00356,P002,10,12/2/2024,5000,Small
O00356,P003,1,1/20/2024,10000,Large
O00356,P002,3,5/24/2024,5000,Small
O00356,P001,2,8/22/2024,3000,Small
O00357,P003,7,9/14/2024,6000,Small
O00357,P006,4,6/9/2024,14000,Large
O00358,P007,10,3/10/2024,14000,Large
O00358,P007,10,2/23/2024,12000,Regular
O00359,P003,10,5/29/2024,6000,Small
O00360,P002,2,9/15/2024,9000,Large
O00360,P004,9,1/21/2024,6000,Small
O00360,P008,7,5/6/2024,10000,Small
O00360,P006,3,8/5/2024,10000,Small
O00361,P002,1,9/16/2024,9000,Large
O00361,P002,3,3/26/2024,9000,Large
O00361,P001,3,4/11/2024,3000,Small
O00361,P002,10,5/13/2024,7000,Regular
O00362,P004,7,10/8/2024,8000,Regular
O00362,P002,7,12/24/2024,5000,Small
O00362,P001,6,3/26/2024,5000,Regular
O00362,P002,8,5/21/2024,7000,Regular
O00363,P007,7,3/26/2024,12000,Regular
O00363,P004,6,7/14/2024,6000,Small
O00363,P001,1,7/29/2024,3000,Small
O00363,P002,5,2/22/2024,7000,Regular
O00363,P008,7,10/2/2024,10000,Small
O00363,P008,3,1/14/2024,14000,Large
O00363,P003,4,9/25/2024,10000,Large
O00364,P004,2,5/8/2024,8000,Regular
O00364,P004,10,8/15/2024,10000,Large
O00364,P007,1,5/8/2024,10000,Small
O00365,P007,5,3/6/2024,12000,Regular
O00365,P002,5,1/20/2024,9000,Large
O00365,P005,9,8/18/2024,8000,Regular
O00365,P005,1,7/5/2024,8000,Regular
O00365,P008,2,8/29/2024,12000,Regular
O00365,P006,1,2/17/2024,14000,Large
O00366,P006,6,2/24/2024,12000,Regular
O00366,P003,9,12/3/2024,10000,Large
O00366,P005,8,11/8/2024,10000,Large
O00367,P007,1,9/28/2024,12000,Regular
O00367,P004,1,12/14/2024,8000,Regular
O00368,P001,3,6/25/2024,3000,Small
O00369,P002,1,11/3/2024,7000,Regular
O00369,P002,2,11/13/2024,5000,Small
O00369,P004,2,10/21/2024,8000,Regular
O00370,P005,1,5/2/2024,6000,Small
O00370,P007,6,1/25/2024,10000,Small
O00370,P001,8,1/22/2024,3000,Small
O00371,P006,7,3/27/2024,12000,Regular
O00371,P004,8,12/4/2024,10000,Large
O00371,P001,1,1/21/2024,3000,Small
O00372,P008,6,4/4/2024,14000,Large
O00373,P008,4,6/15/2024,14000,Large
O00373,P004,7,10/11/2024,10000,Large
O00373,P007,9,4/26/2024,14000,Large
O00374,P005,10,2/13/2024,10000,Large
O00374,P006,1,5/29/2024,10000,Small
O00374,P003,8,7/5/2024,8000,Regular
O00375,P006,1,1/27/2024,12000,Regular
O00375,P003,8,9/5/2024,6000,Small
O00375,P005,2,6/22/2024,8000,Regular
O00375,P005,6,8/4/2024,6000,Small
O00375,P005,1,9/21/2024,8000,Regular
O00376,P002,8,7/13/2024,7000,Regular
O00376,P006,7,1/29/2024,12000,Regular
O00376,P007,2,5/20/2024,14000,Large
